"X_COORD","Y_COORD","BOUGUER","GRTOPISO","PROF_MOHO","S_DEPTH","TOPO_ISO","BENPENTE","DIST_SEIS","DIST_SUBS","DIST_VOL","NBR_SEISM","DIST_112","DIST_135","DIST_157","DIST_180","DIST_22","DIST_45","DIST_67","DIST_90","AGE","ROCK","OR"
5229429.5,-3414211.2,-275.0,-3.0E-4,55387.1,-120.0,-65.0,0.0127,8779.488,256168.7,284668.84,13.0,415548.84,173743.3,70460.88,31109.574,60068.926,14085.461,242035.8,32133.332,"PROTEROZOIC","PLUTONIC","STERILE"
5384591.5,-2933698.8,-363.0,0.0,69875.4,-91.0,-54.0,0.0284,16377.19,306001.28,16468.035,1.0,53086.46,103476.53,181586.45,90633.414,60827.746,65271.473,43195.26,81389.375,"MESOZOIC","PLUTONIC","STERILE"
5540012.5,-3620127.0,-50.0,4.0E-4,43533.6,-77.0,15.0,0.0223,13747.208,585674.1,344285.12,1.0,553379.94,123670.02,53402.01,98304.55,26768.6,77156.48,5826.955,392163.06,"PALEOZOIC","SEDIMENTARY","STERILE"
5596894.5,-3693619.0,-80.0,-5.0E-4,42028.4,-32.0,-18.0,0.0316,30313.586,651440.1,392314.3,0.0,579056.6,193480.64,95531.06,67316.02,55171.207,169831.9,95326.266,432430.94,"PROTEROZOIC","PLUTONIC","STERILE"
5712668.5,-3446111.2,-49.0,0.0,42726.8,-53.0,6.0,0.1269,19201.367,740214.1,557488.06,1.0,310724.38,93078.266,227442.02,25384.078,184416.64,189818.89,126237.16,377520.78,"MESOZOIC","VOLCANIC","STERILE"
5295355.0,-3594664.0,-171.0,0.0,39807.5,-90.0,-60.0,0.032,1455.4026,339765.06,137375.78,40.0,575037.0,232622.77,96990.72,31987.945,2836.6843,9155.627,196648.27,180199.73,"PROTEROZOIC","PLUTONIC","STERILE"
5266816.5,-3576295.2,-197.0,5.0E-4,55567.7,-90.0,-47.0,0.023,2508.2302,309174.2,136502.27,38.0,561684.94,239583.5,117063.34,10959.3125,29095.055,10075.299,228632.39,148231.56,"PROTEROZOIC","PLUTONIC","STERILE"
5467594.0,-3091747.8,-235.0,-5.0E-4,46038.5,-148.0,-81.0,0.0261,3425.503,412374.25,130509.66,20.0,73212.79,64706.047,98187.57,10219.712,2745.9004,8128.036,25144.502,45853.363,"PALEOZOIC","METAMORPHIC","STERILE"
5457097.0,-3086466.0,-242.0,-4.0E-4,47277.1,-148.0,-80.0,0.0261,9039.322,400727.16,122418.586,13.0,70488.4,65671.03,95500.35,10.8343,13863.243,3607.305,23615.38,54862.207,"PALEOZOIC","METAMORPHIC","STERILE"
5620960.0,-2634297.0,-303.0,3.0E-4,66519.3,-166.0,-44.0,0.0893,12509.126,519971.12,69512.26,3.0,209201.11,48930.98,163072.5,24714.39,22729.13,6480.789,26235.566,29340.174,"PALEOZOIC","SEDIMENTARY","STERILE"
5457097.0,-3086466.0,-242.0,-4.0E-4,47277.1,-148.0,-80.0,0.0261,9039.322,400727.16,122418.586,13.0,70488.4,65671.03,95500.35,10.8343,13863.243,3607.305,23615.38,54862.207,"PALEOZOIC","METAMORPHIC","STERILE"
5594472.5,-3656279.8,-68.0,1.0E-4,42626.5,-32.0,0.0,0.0314,35326.996,644289.44,392074.25,0.0,549517.06,156121.38,90875.7,47252.16,54793.355,140467.06,65839.914,457403.47,"MESOZOIC","VOLCANIC","STERILE"
5550818.5,-3651889.5,-58.0,3.0E-4,44188.5,-32.0,10.0,0.0208,8762.618,600431.56,349246.2,2.0,572456.7,152353.34,49437.89,89108.78,43954.81,107821.695,37669.547,417885.0,"MESOZOIC","VOLCANIC","STERILE"
5237387.0,-3689300.0,-243.0,-5.0E-4,44581.5,-42.0,-74.0,0.0417,4904.821,294010.62,33867.414,15.0,678287.2,122997.89,150303.9,20648.48,4257.5317,23980.816,185184.05,240436.11,"PALEOZOIC","VOLCANIC","STERILE"
5436719.0,-3479360.0,-57.0,4.0E-4,40105.9,-27.0,6.0,0.0286,2449.0996,468825.62,318735.06,72.0,436098.62,74003.12,2075.4458,18747.713,7139.119,41397.566,123897.945,243278.1,"PROTEROZOIC","UNDIFFERENT","STERILE"
5268365.5,-3577257.5,-197.0,5.0E-4,55567.7,-90.0,-47.0,0.023,3266.7441,310819.56,136363.77,33.0,562331.1,239120.38,115825.375,11194.622,27369.93,8293.374,226909.7,149916.12,"PALEOZOIC","METAMORPHIC","STERILE"
5469608.0,-2671180.8,-390.0,-3.0E-4,67531.4,-151.0,-82.0,0.0612,5445.055,371339.72,35405.36,28.0,190838.61,115999.87,73773.14,23866.209,70488.055,21455.074,39113.75,61872.832,"MESOZOIC","PLUTONIC","STERILE"
5697302.5,-3614593.5,-28.0,6.0E-4,39906.6,-21.0,24.0,0.0899,47833.445,741322.6,499675.84,0.0,459922.38,166864.25,200372.81,23760.986,70442.45,187024.4,101727.414,497235.44,"MESOZOIC","VOLCANIC","STERILE"
5185600.0,-3636401.0,-319.0,-0.002,65740.6,-64.0,-109.0,0.0338,718.46405,236208.4,64267.914,154.0,640024.94,169484.98,187658.05,12964.244,32104.422,38059.387,254110.22,180319.39,"PROTEROZOIC","METAMORPHIC","STERILE"
5241022.0,-3571019.2,-266.0,-4.0E-4,53262.8,-114.0,-79.0,0.0169,1690.0365,282968.56,131903.52,73.0,562128.6,238564.83,141096.02,9804.512,35263.113,32274.213,249552.88,130193.26,"PROTEROZOIC","PLUTONIC","GISEMENT"
5720754.5,-3439983.8,-37.0,2.0E-4,42726.8,-53.0,14.0,0.1364,10644.562,747663.9,556487.94,1.0,300842.34,101056.266,232927.06,34771.234,194203.02,197930.61,136214.55,376465.3,"MESOZOIC","VOLCANIC","STERILE"
5183943.0,-3641916.2,-326.0,-0.0022,65740.6,-64.0,-117.0,0.0346,3731.9922,235266.16,59576.02,185.0,645783.44,164106.95,193004.61,16452.701,28674.363,36402.504,253096.75,185559.8,"PROTEROZOIC","PLUTONIC","STERILE"
5761860.5,-3363757.0,-7.0,6.0E-4,38764.3,-32.0,25.0,0.1725,23635.873,780719.25,519131.4,0.0,216545.94,161983.11,164865.39,86068.34,199513.83,252073.98,221134.6,341912.4,"PALEOZOIC","METAMORPHIC","STERILE"
5586320.5,-2768255.5,-272.0,3.0E-4,54765.6,-96.0,-40.0,0.0785,24119.254,501651.7,100475.805,0.0,268814.94,100294.24,66325.62,18225.105,26469.191,1169.992,7840.214,66289.68,"MESOZOIC","VOLCANIC","STERILE"
5665480.0,-2669704.0,-237.0,-3.0E-4,47752.7,-147.0,-57.0,0.1067,10945.97,566496.7,103673.91,5.0,265558.28,26045.43,125541.57,58332.01,28676.758,33429.793,12032.867,18315.738,"MESOZOIC","VOLCANIC","STERILE"
5568655.5,-3641754.8,-63.0,2.0E-4,45371.8,-33.0,6.0,0.0241,17711.38,616834.75,368340.88,1.0,553384.94,140467.05,69771.836,70631.93,59363.168,112396.06,37095.57,427784.75,"MESOZOIC","VOLCANIC","STERILE"
5508692.5,-2718836.5,-361.0,1.0E-4,67302.2,-152.0,-61.0,0.043,1697.342,417067.7,71608.84,59.0,240095.38,133072.17,24204.943,30843.693,51710.61,12509.809,22311.732,6080.067,"MESOZOIC","VOLCANIC","STERILE"
5535519.5,-2636448.5,-371.0,0.0,66397.4,-198.0,-68.0,0.0618,232.7612,434804.44,43270.51,79.0,165781.73,85203.84,110447.195,17852.455,11587.3,44423.234,49024.29,71060.47,"PALEOZOIC","SEDIMENTARY","STERILE"
5230731.5,-3574473.8,-283.0,-6.0E-4,58017.8,-114.0,-86.0,0.0165,2403.4802,273113.88,126059.25,89.0,568022.6,233465.6,139806.23,996.6555,38120.953,37300.31,254224.98,128933.86,"MESOZOIC","METAMORPHIC","STERILE"
5491674.5,-2671925.0,-385.0,-2.0E-4,67059.8,-151.0,-76.0,0.0568,751.8007,393375.28,52383.152,149.0,191763.88,113061.586,68080.62,2981.7827,48455.45,24140.54,24162.852,55951.56,"PALEOZOIC","VOLCANIC","STERILE"
5660883.0,-2651049.2,-254.0,0.0,51035.3,-147.0,-49.0,0.1045,10963.686,560809.06,101023.02,4.0,249238.77,38503.38,144444.0,63254.57,19985.648,34338.793,13105.701,836.2989,"PROTEROZOIC","PLUTONIC","STERILE"
5257992.5,-3613976.0,-212.0,3.0E-4,55608.3,-29.0,-53.0,0.0295,1890.4396,305161.8,99379.06,40.0,600363.1,200982.05,138965.83,7980.488,28986.209,5210.784,207227.17,176191.36,"PROTEROZOIC","PLUTONIC","STERILE"
5658390.0,-3492840.2,-57.0,3.0E-4,47263.1,-192.0,10.0,0.0745,16723.885,690754.1,497925.38,1.0,381581.2,64346.45,196065.86,1813.4603,119175.68,129445.68,55933.324,396647.0,"PROTEROZOIC","PLUTONIC","STERILE"
5758178.5,-3346721.2,-4.0,7.0E-4,38764.3,-10.0,28.0,0.1744,28983.742,774356.1,503831.5,0.0,207357.2,167753.94,150285.31,85930.74,184691.97,254588.03,232857.14,327339.8,"MESOZOIC","VOLCANIC","STERILE"
5554452.5,-3614936.0,-48.0,5.0E-4,44597.2,-33.0,17.0,0.0245,14832.549,599349.44,359528.28,1.0,541896.56,115308.016,68736.414,83504.15,39436.527,82963.664,8379.716,402299.62,"PROTEROZOIC","PLUTONIC","STERILE"
5399734.5,-3161249.8,-246.0,-1.0E-4,54571.0,-105.0,-59.0,0.0279,8374.984,372402.7,158890.92,6.0,136255.75,121150.83,1335.6393,14169.235,31587.266,36169.59,20239.137,74142.23,"PROTEROZOIC","PLUTONIC","STERILE"
5455225.5,-3352107.5,-104.0,0.0,39604.0,-30.0,-33.0,0.0179,15501.871,474513.06,357292.56,4.0,310572.12,18615.494,24026.291,37920.555,75192.74,43639.184,181193.06,212399.28,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5711308.0,-2709092.5,-129.0,9.0E-4,43651.8,-64.0,-14.0,0.1139,1874.1615,615754.7,154318.39,3.0,325818.88,26710.645,74801.11,82615.75,19437.572,20717.016,15973.545,31502.967,"PALEOZOIC","SEDIMENTARY","STERILE"
5560927.0,-3627536.2,-56.0,4.0E-4,45371.8,-33.0,12.0,0.024,18485.57,607360.94,363185.1,1.0,547242.0,126867.44,69024.8,77985.67,48874.676,96659.11,21700.25,414018.44,"MESOZOIC","VOLCANIC","STERILE"
5358087.5,-3119664.5,-307.0,-2.0E-4,63875.7,-97.0,-68.0,0.0235,12141.554,318199.72,107608.336,5.0,96027.83,144199.73,9065.549,54699.723,26891.145,17273.857,58449.227,114632.52,"PROTEROZOIC","PLUTONIC","STERILE"
5624515.5,-3123688.0,-90.0,3.0E-4,40725.0,-31.0,-21.0,0.1238,5042.818,571428.7,252408.44,3.0,69308.79,21348.055,89736.805,58967.277,79101.625,34631.324,176192.95,103018.445,"PALEOZOIC","SEDIMENTARY","STERILE"
5571080.0,-2686012.5,-320.0,4.0E-4,66509.2,-188.0,-40.0,0.0746,10481.5205,473802.78,17800.87,8.0,225102.97,65338.758,91857.44,28622.688,32399.738,930.45,43640.793,11067.043,"MESOZOIC","VOL_SEDIMENTARY","STERILE"
5561560.5,-3628341.2,-56.0,4.0E-4,45371.8,-33.0,12.0,0.024,18172.67,608091.6,363652.03,1.0,547453.2,127600.88,69237.41,77373.46,49690.395,97681.125,22712.225,414964.1,"MESOZOIC","VOLCANIC","STERILE"
5202204.0,-3254918.5,-337.0,-9.0E-4,69309.1,-88.0,-87.0,0.0137,11289.263,213494.75,246006.81,5.0,281730.8,32428.002,113858.44,3771.984,43413.656,103904.22,156360.55,72574.414,"PROTEROZOIC","VOLCANIC","GISEMENT"
5709401.5,-2494012.0,-225.0,6.0E-4,59570.7,-88.0,-25.0,0.1216,32852.574,600337.7,164925.6,0.0,230731.73,97990.02,282153.72,8578.214,30606.865,4762.352,40778.13,78987.016,"PROTEROZOIC","PLUTONIC","STERILE"
5687381.0,-3489126.5,-64.0,-2.0E-4,45654.1,-192.0,0.0,0.0976,29829.682,719244.44,525944.6,0.0,360028.66,82798.63,223588.58,6437.217,148377.25,158487.48,77990.94,404171.16,"PALEOZOIC","METAMORPHIC","STERILE"
5765671.0,-2703639.5,-99.0,1.0E-4,45947.8,-34.0,-30.0,0.1123,12994.606,669167.2,206484.47,1.0,363183.2,65096.137,92866.3,31216.11,51674.73,27703.164,43249.625,44200.566,"PROTEROZOIC","PLUTONIC","STERILE"
5565809.0,-3663887.2,-66.0,1.0E-4,44188.5,-32.0,2.0,0.0229,5977.5327,616826.4,362794.88,1.0,572616.0,162712.4,61516.73,76872.5,61068.824,126864.555,53934.465,436988.44,"MESOZOIC","VOLCANIC","STERILE"
5669355.0,-3621619.8,-49.0,3.0E-4,44695.6,-21.0,11.0,0.0745,43932.656,714255.2,470953.75,0.0,479691.34,153005.88,171570.39,26605.3,48487.184,166985.03,90168.12,491589.16,"PALEOZOIC","METAMORPHIC","STERILE"
5743521.5,-3347576.5,-9.0,7.0E-4,41264.4,-17.0,26.0,0.1725,21119.219,760812.44,494938.7,0.0,219015.06,155357.55,157307.56,100509.29,191198.11,240762.42,224271.48,317517.28,"PALEOZOIC","METAMORPHIC","STERILE"
5468265.5,-3066964.2,-251.0,-4.0E-4,47277.1,-148.0,-81.0,0.0213,1386.9286,405474.78,107593.53,14.0,49364.344,43206.78,117623.17,11137.807,10688.061,2067.8186,45925.074,68681.54,"PALEOZOIC","VOLCANIC","STERILE"
5647825.5,-2459843.8,-298.0,6.0E-4,62909.8,-252.0,-32.0,0.0727,4338.781,536929.1,94679.36,10.0,170032.95,144618.45,229087.25,65113.023,35497.484,39879.812,13211.73,19724.99,"PROTEROZOIC","PLUTONIC","STERILE"
5758027.0,-3304329.8,-7.0,5.0E-4,39767.4,-10.0,20.0,0.1776,15462.75,758196.56,472699.4,1.0,181877.47,135296.55,112493.31,78334.95,145958.06,237979.27,269000.28,299501.03,"PALEOZOIC","METAMORPHIC","STERILE"
5631008.0,-2896496.8,-214.0,-4.0E-4,43468.2,-91.0,-69.0,0.1083,20159.398,550389.3,180726.31,0.0,172601.42,169158.89,48622.7,47795.586,19275.24,19111.562,2937.0884,191166.2,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5257705.0,-3625067.0,-218.0,0.0,55608.3,-29.0,-62.0,0.0326,2178.273,306286.88,90051.766,41.0,611297.8,190351.1,143629.14,9944.929,27604.777,2197.7612,200135.48,186102.55,"PROTEROZOIC","PLUTONIC","STERILE"
5661202.5,-2480107.8,-276.0,9.0E-4,65070.6,-221.0,-20.0,0.0911,15898.839,551429.9,117516.81,3.0,182141.75,143918.58,236877.4,53348.848,19175.373,27717.184,8890.598,28834.219,"PALEOZOIC","SEDIMENTARY","STERILE"
5506052.5,-2744671.2,-357.0,1.0E-4,66397.1,-152.0,-59.0,0.0435,2753.0435,419033.34,92541.734,5.0,262831.97,144988.61,6494.5547,36000.355,75144.336,16586.352,20526.393,17690.133,"MESOZOIC","VOLCANIC","STERILE"
5681999.5,-3498089.8,-61.0,0.0,45654.1,-192.0,5.0,0.091,37178.266,714763.44,517484.7,0.0,370392.1,84213.08,220247.27,13469.24,141816.62,151395.19,68148.87,410227.12,"PALEOZOIC","METAMORPHIC","STERILE"
5708843.5,-2690381.0,-171.0,-1.0E-4,41003.8,-38.0,-50.0,0.1138,7374.298,611319.9,148327.55,2.0,311155.5,38714.74,93664.125,72714.8,23498.602,30577.258,2187.434,12648.636,"PROTEROZOIC","PLUTONIC","STERILE"
5419338.5,-3272540.5,-148.0,4.0E-4,46884.6,-114.0,-28.0,0.0152,1364.3967,431170.44,270591.16,8.0,249070.44,26598.674,2302.7195,73236.11,48984.387,20729.225,97033.48,141934.34,"PALEOZOIC","METAMORPHIC","STERILE"
5279106.0,-3642297.0,-197.0,-3.0E-4,42552.3,-29.0,-68.0,0.0349,760.30634,329705.1,92902.336,73.0,624544.94,182665.06,129244.48,16745.254,4532.0356,29586.402,172667.17,211005.14,"PROTEROZOIC","PLUTONIC","STERILE"
5353343.0,-3072839.0,-338.0,-2.0E-4,65547.8,-82.0,-66.0,0.0279,11252.423,298223.22,60651.457,1.0,52415.727,117280.68,54646.74,52026.008,44745.42,12794.26,71915.02,135487.42,"PROTEROZOIC","VOLCANIC","STERILE"
5663954.5,-2628770.8,-265.0,1.0E-4,57681.0,-181.0,-48.0,0.1021,12659.725,562578.6,110456.95,2.0,236953.5,58956.383,164075.92,68004.59,17603.438,22612.7,23480.62,21004.37,"MESOZOIC","VOLCANIC","STERILE"
5584179.0,-3590986.5,-63.0,0.0,42779.2,-88.0,0.0,0.0331,30315.59,626441.25,394317.62,0.0,504323.3,90070.83,105242.07,51787.297,62268.547,83337.7,12967.682,418743.6,"MESOZOIC","VOLCANIC","STERILE"
5624734.0,-3624303.2,-69.0,0.0,40622.9,-26.0,-1.0,0.0482,17843.295,670248.56,426511.16,1.0,505966.97,132686.88,128333.53,14115.57,47469.75,135038.75,64644.355,469383.3,"PROTEROZOIC","PLUTONIC","STERILE"
5538870.0,-3669791.8,-61.0,1.0E-4,43114.4,-40.0,4.0,0.016,16444.969,590856.56,335438.44,2.0,593886.9,172141.7,34348.312,104383.18,35104.582,112409.36,45050.383,417303.12,"PALEOZOIC","METAMORPHIC","STERILE"
5511195.5,-2814961.2,-344.0,1.0E-4,67133.5,-75.0,-58.0,0.0512,16983.613,426747.4,98439.36,9.0,197953.94,183385.78,21963.809,33779.223,89338.25,31062.799,15232.942,86154.26,"PALEOZOIC","SEDIMENTARY","STERILE"
5253726.5,-3658259.2,-227.0,-1.0E-4,43838.1,-59.0,-64.0,0.0383,6042.107,306561.8,63057.63,31.0,644638.56,157767.69,158987.44,8816.429,28021.012,18690.318,183984.34,215374.83,"PALEOZOIC","VOLCANIC","STERILE"
5766858.0,-3291385.8,-8.0,4.0E-4,39767.4,-32.0,17.0,0.1771,9746.138,761484.56,469952.97,1.0,167649.47,122287.914,96849.14,66401.42,130432.56,237240.73,284602.94,298940.47,"PALEOZOIC","METAMORPHIC","STERILE"
5569184.0,-2559871.2,-388.0,-3.0E-4,68787.8,-216.0,-83.0,0.0625,1028.5343,464065.97,111187.766,91.0,120040.67,69504.89,143128.05,21102.842,1082.1748,37431.023,63945.613,83312.945,"PALEOZOIC","VOLCANIC","STERILE"
5229043.0,-3544857.5,-301.0,-0.0011,55422.0,-123.0,-103.0,0.0117,1541.39,268504.3,154878.48,129.0,539897.06,262596.0,113206.43,7237.6123,9676.732,59080.543,277014.75,101469.76,"MESOZOIC","METAMORPHIC","STERILE"
5409884.0,-3104207.2,-271.0,-1.0E-4,51268.8,-129.0,-68.0,0.0334,13854.381,361914.62,113576.73,5.0,81942.05,102552.42,49287.35,2810.3557,13784.781,25129.184,29040.537,70840.945,"PROTEROZOIC","VOLCANIC","STERILE"
5262900.0,-3635381.0,-215.0,0.0,50428.5,-29.0,-60.0,0.035,1668.724,312751.34,85405.96,51.0,620455.06,182414.58,141690.97,7267.0894,21367.854,12515.879,189580.34,197642.36,"MESOZOIC","METAMORPHIC","STERILE"
5274093.5,-3597756.8,-193.0,6.0E-4,44412.7,-90.0,-45.0,0.029,1327.8569,319069.28,121806.21,35.0,581437.4,221564.98,117699.336,10553.678,17147.053,4648.819,207537.58,170053.5,"PROTEROZOIC","PLUTONIC","STERILE"
5261528.5,-3598353.0,-210.0,4.0E-4,54995.2,-90.0,-49.0,0.0268,3921.3003,306682.4,114583.58,33.0,584350.06,216946.17,129441.8,1852.2837,29219.94,1472.8083,215602.53,164009.62,"PROTEROZOIC","PLUTONIC","STERILE"
5694340.0,-3499107.2,-63.0,-2.0E-4,40873.0,-192.0,0.0,0.0975,26285.379,727144.25,528507.25,0.0,363661.8,94328.52,232488.0,1699.7192,153990.42,163386.22,77717.9,416134.56,"MESOZOIC","VOLCANIC","STERILE"
5457097.0,-3086466.0,-242.0,-4.0E-4,47277.1,-148.0,-80.0,0.0261,9039.322,400727.16,122418.586,13.0,70488.4,65671.03,95500.35,10.8343,13863.243,3607.305,23615.38,54862.207,"PALEOZOIC","METAMORPHIC","STERILE"
5445307.5,-3076358.0,-258.0,-4.0E-4,50520.6,-89.0,-80.0,0.0246,1230.4246,386314.2,109980.984,28.0,61439.098,62475.215,94322.56,5477.1733,27358.719,18853.63,32486.299,68814.43,"PALEOZOIC","METAMORPHIC","STERILE"
5650874.0,-3657996.5,-63.0,-1.0E-4,41040.4,-18.0,-4.0,0.0667,56103.3,700451.2,448042.53,0.0,520423.53,174131.12,146779.25,20283.143,7768.277,177561.38,107240.375,457251.9,"PROTEROZOIC","PLUTONIC","STERILE"
5709522.5,-3459390.2,-46.0,1.0E-4,43301.6,-32.0,9.0,0.1204,7333.0117,738378.94,558373.8,4.0,322979.38,91594.46,229706.52,20368.695,176987.17,187302.55,114450.69,387494.62,"MESOZOIC","VOLCANIC","STERILE"
5299311.0,-3313596.0,-184.0,0.0016,48843.8,-52.0,-7.0,0.0195,4058.8564,315463.4,291067.44,8.0,298281.5,55759.1,62326.164,53728.58,10284.708,9554.311,120418.07,150161.38,"PALEOZOIC","VOLCANIC","STERILE"
5635879.0,-2865166.5,-213.0,-6.0E-4,46198.4,-91.0,-73.0,0.1062,33947.1,552960.9,187526.8,0.0,202202.45,140937.77,68952.82,66864.055,14247.24,6287.355,27990.76,159768.47,"PALEOZOIC","PLUTONIC","STERILE"
5672695.5,-3513488.8,-56.0,2.0E-4,45458.8,-41.0,11.0,0.0807,19217.537,707006.44,503070.75,1.0,388244.3,89452.84,215516.38,10115.213,131666.2,140137.89,51752.94,421013.03,"PALEOZOIC","METAMORPHIC","STERILE"
5361191.0,-3121145.8,-307.0,-2.0E-4,63875.7,-97.0,-68.0,0.0242,10699.961,321627.9,109579.04,6.0,96970.07,143306.5,6035.06,51678.016,23460.303,14235.767,55831.008,111316.97,"PROTEROZOIC","PLUTONIC","STERILE"
5252894.0,-3660091.0,-227.0,-1.0E-4,43838.1,-59.0,-64.0,0.0394,4338.072,305978.38,61267.14,24.0,646595.2,155759.0,160515.19,7853.615,28645.928,19105.85,183756.25,216820.56,"PALEOZOIC","VOLCANIC","STERILE"
5611616.5,-3581092.5,-63.0,0.0,39814.7,-57.0,2.0,0.0423,30004.678,652788.44,423414.6,0.0,479174.94,87817.99,134390.73,23554.105,87278.266,96443.93,23274.605,440499.56,"MESOZOIC","VOLCANIC","STERILE"
5671621.5,-3510437.0,-56.0,2.0E-4,45458.8,-41.0,11.0,0.0807,21595.686,705639.8,503199.88,0.0,386515.44,86363.05,213558.78,9336.065,130629.57,139357.06,52484.953,417779.16,"PALEOZOIC","METAMORPHIC","STERILE"
5556233.0,-3667051.5,-65.0,1.0E-4,42148.0,-32.0,1.0,0.0192,4688.778,607730.44,352972.22,2.0,580957.6,166658.9,51753.598,86955.68,52101.508,122492.86,53672.566,430756.1,"PROTEROZOIC","PLUTONIC","STERILE"
5619852.0,-2699196.8,-262.0,4.0E-4,64537.8,-61.0,-33.0,0.0937,14368.423,523774.38,64607.52,2.0,260032.1,24624.596,128856.71,18303.523,9481.164,15643.426,12245.382,17387.76,"PROTEROZOIC","VOL_SEDIMENTARY","STERILE"
5640969.0,-3541979.8,-54.0,3.0E-4,41770.5,-68.0,13.0,0.0605,20622.766,678204.8,463351.3,0.0,430305.5,77709.55,176297.17,11530.802,103901.49,109226.31,12924.496,436233.9,"MESOZOIC","VOLCANIC","STERILE"
5592982.5,-3602285.8,-67.0,0.0,40758.5,-33.0,0.0,0.034,35312.895,636300.3,399951.34,0.0,507370.62,102514.46,108938.84,44063.566,73540.875,97659.92,27276.934,431347.34,"MESOZOIC","VOLCANIC","STERILE"
5467473.5,-3059998.0,-260.0,-4.0E-4,51806.1,-148.0,-81.0,0.0194,7275.666,402840.3,100901.984,15.0,42954.43,37674.87,121816.19,10277.684,17400.105,5330.3335,52041.5,75498.33,"PALEOZOIC","VOLCANIC","STERILE"
5672781.0,-3612912.5,-47.0,4.0E-4,40722.7,-21.0,15.0,0.0765,45190.863,716753.9,475810.97,0.0,470450.56,148505.17,177433.61,18007.2,57825.082,165002.6,85192.58,500020.62,"PALEOZOIC","METAMORPHIC","STERILE"
5656637.0,-3540370.8,-51.0,4.0E-4,47112.8,-41.0,17.0,0.0674,12240.123,693642.25,478662.34,1.0,419325.6,90737.63,191407.25,8321.46,118675.125,124523.836,28432.244,440602.8,"PALEOZOIC","METAMORPHIC","STERILE"
5540171.0,-3203978.0,-128.0,-2.0E-4,41865.1,-46.0,-53.0,0.0619,9221.666,518572.28,262141.38,5.0,142100.58,127613.62,86348.48,64694.035,33353.992,7941.057,131939.45,84696.62,"MESOZOIC","VOLCANIC","STERILE"
5212995.5,-3363344.0,-309.0,-6.0E-4,58547.3,-132.0,-78.0,0.0285,7193.472,234724.89,334556.72,7.0,374089.62,130407.01,90242.47,15264.96,62089.586,31642.508,209926.88,63834.508,"PROTEROZOIC","VOLCANIC","STERILE"
5604110.0,-2472215.8,-381.0,-3.0E-4,64146.1,-252.0,-85.0,0.0556,4073.4014,493982.47,74270.195,12.0,125327.695,135875.4,183681.52,25829.361,8467.701,13685.9795,41017.27,1913.8309,"PROTEROZOIC","PLUTONIC","STERILE"
5717106.0,-2725620.2,-129.0,4.0E-4,43651.8,-64.0,-29.0,0.1139,7035.822,623705.8,164680.94,2.0,341630.88,19361.965,57952.52,84163.54,28497.418,7401.2266,33447.152,48803.48,"PALEOZOIC","PLUTONIC","STERILE"
5456484.5,-3059392.8,-267.0,-4.0E-4,51806.1,-148.0,-81.0,0.0194,3988.1106,392080.53,96300.84,33.0,43569.887,42395.945,113798.19,697.0171,23908.617,15804.157,49815.355,79962.086,"PALEOZOIC","METAMORPHIC","STERILE"
5710923.5,-2504607.8,-224.0,5.0E-4,49532.4,-78.0,-28.0,0.1226,22277.062,602455.6,172036.52,0.0,233103.88,89633.66,279050.62,9141.046,33776.242,10319.392,50788.543,83834.7,"PROTEROZOIC","PLUTONIC","STERILE"
5214546.5,-3633292.8,-287.0,-7.0E-4,67863.5,-85.0,-81.0,0.0311,458.02957,264524.7,65264.69,42.0,629024.7,173091.3,186512.34,16232.855,32384.951,15637.251,230434.0,180846.7,"PROTEROZOIC","PLUTONIC","STERILE"
5660552.0,-2480291.5,-276.0,9.0E-4,65070.6,-221.0,-20.0,0.0911,15295.259,550790.8,117126.73,3.0,181490.89,144343.22,236202.98,54021.785,19789.006,28249.031,8875.288,28249.8,"PALEOZOIC","SEDIMENTARY","STERILE"
5207368.5,-3640528.2,-282.0,-6.0E-4,67955.4,-85.0,-78.0,0.0334,3102.743,258325.11,57333.875,43.0,637878.44,165291.86,194984.38,11195.218,23401.117,17629.066,232983.03,186800.53,"PROTEROZOIC","PLUTONIC","STERILE"
5726653.5,-3484708.8,-18.0,8.0E-4,38920.5,-32.0,30.0,0.1211,16350.341,757898.6,563864.56,1.0,333215.2,115374.59,256305.9,32991.133,187853.06,197790.06,112876.38,417953.62,"MESOZOIC","VOLCANIC","STERILE"
5236114.0,-3408422.5,-268.0,-3.0E-4,55109.1,-120.0,-67.0,0.0111,2523.026,262256.1,291083.66,10.0,407799.0,166080.42,78878.37,34636.062,59298.555,13997.41,233701.92,40559.28,"PROTEROZOIC","PLUTONIC","STERILE"
5682607.0,-3488813.0,-61.0,0.0,45654.1,-192.0,4.0,0.094,30427.328,714462.7,521691.38,0.0,362787.62,78755.87,218844.14,11077.615,143724.27,153916.14,74648.06,401948.88,"PALEOZOIC","METAMORPHIC","STERILE"
5190882.5,-3605076.5,-283.0,-7.0E-4,68029.8,-64.0,-69.0,0.0287,1504.544,237464.61,93728.445,139.0,608560.4,200516.81,157185.89,4859.809,59620.312,50944.11,265613.3,149782.38,"MESOZOIC","PLUTONIC","STERILE"
